IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point
20113;Maika;Moriya;JPN;1620;15;1;15.0
28128;Katsiaryna;Sasinovich;BLR;1620;15;1;15.0
36841;Emy;Michelin;ITA;1623;13;1;13.0
33222;Mizuho;Katori;JPN;1624;11;1;11.0
228;Kristine;Ausen;NOR;1625;10;1;10.0
465;Cristina;Bez;ITA;1625;10;1;10.0
571;Natalia;Bondarenco;MDA;1625;10;2;5.0
773;Bec;Butler;AUS;1625;10;1;10.0
802;Tugba;Cin;TUR;1625;10;1;10.0
967;Irina;Chsheglova;KAZ;1625;10;1;10.0
1105;Rosie;Dalheim;AUS;1625;10;1;10.0
1120;Andrea;Danila Zinca;ROU;1625;10;1;10.0
1209;Consolacion;Doblado;ESP;1625;10;1;10.0
1430;Kathryn;Preston;AUS;1625;10;1;10.0
1583;Fiona;Forrest;GBR;1625;10;1;10.0
1753;Barbara;Giuganino;ITA;1625;10;1;10.0
2420;Sandrina;Illes;AUT;1625;10;1;10.0
3052;Sabeth;Kosch;GER;1625;10;1;10.0
3281;Hei Yiu Alicia;Lam;HKG;1625;10;1;10.0
3836;Franziska;Meier;SUI;1625;10;1;10.0
4090;Pinar;Basol;TUR;1625;10;1;10.0
4132;Ka Yan;Ng;HKG;1625;10;1;10.0
4134;Wing Si;Ng;HKG;1625;10;1;10.0
4137;Corinna;Nieke;GER;1625;10;1;10.0
4848;Nicki;Rehn;CAN;1625;10;1;10.0
5146;Liudmila;Sapronenkova;RUS;1625;10;2;5.0
5148;Carla;Saraiva;POR;1625;10;2;5.0
5377;Wan-Jyun;Sie;TPE;1625;10;1;10.0
5434;Dorottya;Sisa;HUN;1625;10;1;10.0
5546;Wai Hin;Soo;HKG;1625;10;1;10.0
5869;Karen;Teixeira;BRA;1625;10;1;10.0
6033;Lui;Tse;HKG;1625;10;1;10.0
6041;Sarah;Tullie;GBR;1625;10;1;10.0
6334;Yuen Ting;Wan;HKG;1625;10;2;5.0
6463;Yi Shan;Wong;HKG;1625;10;2;5.0
6466;Yuk Hing;Wong;HKG;1625;10;1;10.0
6582;Tijana;Zecevic;SRB;1625;10;2;5.0
6644;Giuliana;Zoppe;ITA;1625;10;1;10.0
6663;Elizete;Araujo;BRA;1625;10;1;10.0
18682;Stephanie;Mulder;RSA;1625;10;1;10.0
19126;Alena;Rabrova;BLR;1625;10;1;10.0
19327;Anthea;Comellini;ITA;1625;10;1;10.0
19354;Ivana;Babic;SRB;1625;10;1;10.0
19624;Gedvile;Dirziute;LTU;1625;10;1;10.0
20372;Mijke;Mallekoote;NED;1625;10;1;10.0
21602;Meabh;Perkins;IRL;1625;10;1;10.0
21976;Bronte;Gannon;AUS;1625;10;1;10.0
22219;Veselina;Zhelyazkova;BUL;1625;10;1;10.0
22493;Lidija;Radulovic;SRB;1625;10;1;10.0
22663;Martyna;Miskiewicz;POL;1625;10;1;10.0
22683;Sara;Zeni;ITA;1625;10;1;10.0
22808;Cecile;Marcuzzi;FRA;1625;10;1;10.0
22898;Rachel;Heron;CAN;1625;10;1;10.0
23613;Sonja;Ecke Wihan;AUT;1625;10;1;10.0
23880;Po Wa;Tang;HKG;1625;10;1;10.0
23924;Kuan Yu;Lin;TPE;1625;10;1;10.0
24092;Rebecca;George;AUS;1625;10;1;10.0
24261;Damla Sinem;Anis;TUR;1625;10;1;10.0
24469;Hannah;Goldswain;GBR;1625;10;1;10.0
24690;Kyeongmi;Park;KOR;1625;10;1;10.0
25406;Evelyn Karin Sereneski;Merenda;BRA;1625;10;1;10.0
25559;Sayaka;Onozawa;JPN;1625;10;1;10.0
25568;Eeva;Kettunen;FIN;1625;10;1;10.0
25869;Amelia;Horne;NZL;1625;10;1;10.0
25909;Anastasia;Isacova;MDA;1625;10;2;5.0
25946;Ulla;Ojala;FIN;1625;10;1;10.0
26436;Sze Wai;Tsang;HKG;1625;10;1;10.0
26462;Martina;Paone;ITA;1625;10;1;10.0
26482;Busra;Ozer;TUR;1625;10;1;10.0
26581;Zonglin;Zhu;CHN;1625;10;1;10.0
26848;Milla;Tarnopolsky;CAN;1625;10;1;10.0
27318;Nurdan;Bayram;TUR;1625;10;1;10.0
27582;Darya;Leonova;BLR;1625;10;1;10.0
27968;Stefani;Popova;BUL;1625;10;1;10.0
27989;Michaela;Kolistanikova;SVK;1625;10;1;10.0
28042;Nataliya;Hatsuk;BLR;1625;10;1;10.0
28062;Soon hee;Kim;KOR;1625;10;1;10.0
28096;Kaho;Kotake;JPN;1625;10;2;5.0
28097;Hinano;Takahashi;JPN;1625;10;2;5.0
28328;Suelen;Sant Anna;BRA;1625;10;1;10.0
28418;Agatha;Gabrielle de Souza;BRA;1625;10;1;10.0
28630;Celine;Vercaemere;FRA;1625;10;1;10.0
28673;MacKenzie;McLean;CAN;1625;10;1;10.0
28710;Megan;Howe;CAN;1625;10;1;10.0
28806;Nicole;Mealing;AUS;1625;10;1;10.0
28826;Irina;Kolesnikova;RUS;1625;10;1;10.0
29018;Vera;Verameyeva;BLR;1625;10;1;10.0
29297;Qiuru;Yang;CHN;1625;10;1;10.0
29346;XU;Luo wen;CHN;1625;10;1;10.0
29465;Jacoba;Uys;RSA;1625;10;1;10.0
29677;Huiying;Xu;CHN;1625;10;1;10.0
30552;Nadezda;Nakvose;RUS;1625;10;2;5.0
30607;Vanessa;Souza;BRA;1625;10;3;3.3
30945;Larissa;Schneider;BRA;1625;10;3;3.3
31207;Nashwa;Osama;EGY;1625;10;1;10.0
31816;Pinja;Ylikangas;FIN;1625;10;1;10.0
31847;Mine;Kizilgunes;TUR;1625;10;1;10.0
32104;Anastasiya;Vilnevetska;UKR;1625;10;1;10.0
32547;Languzova;Alina;UKR;1625;10;1;10.0
32933;Ida;Kristiansen;NOR;1625;10;1;10.0
33097;Fiona;Tam;BUL;1625;10;1;10.0
33153;Lizaveta;Potsiah;BLR;1625;10;1;10.0
33161;Karina;Zhitenets;BLR;1625;10;1;10.0
33170;Ekaterina;Gomza;BLR;1625;10;1;10.0
33196;Yauheniya;Povkh;BLR;1625;10;1;10.0
33197;Polina;Ermakovich;BLR;1625;10;1;10.0
33199;Elena;Guido;BLR;1625;10;1;10.0
33202;Anastasiya;Novikava;BLR;1625;10;1;10.0
33206;Haruka;Isano;JPN;1625;10;2;5.0
33270;Fumie;Kimura;JPN;1625;10;1;10.0
33485;Eija;Ihanainen;FIN;1625;10;1;10.0
33563;Maria;Dumitrascu;ROU;1625;10;1;10.0
33834;Martha;Kalvig Skogan;NOR;1625;10;2;5.0
33913;Pauline;Elias;FRA;1625;10;1;10.0
34220;Nola;Jandrecic;CRO;1625;10;2;5.0
34295;Neri;Fein;ISR;1625;10;1;10.0
34305;Irina;Stroganova;RUS;1625;10;1;10.0
34455;Maja Maerkedahl;Lilleoer;DEN;1625;10;1;10.0
34492;Sabrina;Raus;ITA;1625;10;1;10.0
34533;Malena;Hesping;GER;1625;10;1;10.0
34540;Veronique;de Briey;BEL;1625;10;1;10.0
34663;Yamila;Gorosito;URU;1625;10;2;5.0
34761;Tessa;Elfrink;NED;1625;10;1;10.0
34823;Monika;Nemeth;HUN;1625;10;1;10.0
36075;Charlotte;Turner;GBR;1625;10;1;10.0
36271;Kateryna;Novyk;UKR;1625;10;1;10.0
36421;Anya;Dudnik;UKR;1625;10;1;10.0
36422;Svitlana;Dudnik;UKR;1625;10;1;10.0
36686;Nataliya;Shiyanova;AZE;1625;10;1;10.0
36842;Melania;Tinelli;ITA;1625;10;2;5.0
36861;Chiara;Dalla Santa;ITA;1625;10;1;10.0
36958;Wilma;Jansson;SWE;1625;10;1;10.0
36977;Jovana;Talijan;SRB;1625;10;1;10.0
36980;Ivana;Sokolovic;SRB;1625;10;1;10.0
37105;Tsveta;Ilieva;BUL;1625;10;1;10.0
37166;Alice;Talignani;ITA;1625;10;1;10.0
19;Lovisa;Adolfsson;SWE;1757;0;3;0.0
125;Jennie;Andersson;SWE;1757;0;1;0.0
267;Maria;Baitoiu;CAN;1757;0;2;0.0
346;Funda;Bayarslan;TUR;1757;0;1;0.0
648;Marianne;Opsahl Bredesen;NOR;1757;0;1;0.0
888;Sin Yu;Chan;HKG;1757;0;1;0.0
1735;Kim;Geypen;BEL;1757;0;1;0.0
2155;Zuzana;Hendrychova;CZE;1757;0;1;0.0
2557;Barbora;Jezkova;CAN;1757;0;1;0.0
2752;Natalya;Karnaukhova;RUS;1757;0;1;0.0
3917;Mikiko;Minagawa;JPN;1757;0;1;0.0
4092;Marte;Narum;NOR;1757;0;2;0.0
4577;Sabrina;Pichol;FRA;1757;0;1;0.0
4588;Susan;Pihelgas;EST;1757;0;1;0.0
5023;Jennie;Runesson;SWE;1757;0;1;0.0
5042;Evgeniya;Ryapolova;RUS;1757;0;1;0.0
5877;Nina;Temyakova;RUS;1757;0;1;0.0
6030;Hiu Yu;Tsang;HKG;1757;0;1;0.0
6541;Wing Hay;Yu;HKG;1757;0;1;0.0
6580;Nada;Zdravkovic;SRB;1757;0;1;0.0
6689;Radmila;Suljagic;SRB;1757;0;1;0.0
7760;Andreas Hougaard;Boesen;DEN;1757;0;1;0.0
19098;Beatriz;Moreira;POR;1757;0;2;0.0
20173;Cristobal;Camarasa Perez;ESP;1757;0;1;0.0
20231;İlknur;Can;TUR;1757;0;1;0.0
20503;Hiromi;Arai;JPN;1757;0;1;0.0
20870;Maiken;Hagard;NOR;1757;0;1;0.0
20923;Marit;Melby Jacobsen;NOR;1757;0;1;0.0
20924;Anniken;Eriksrud Karlsen;NOR;1757;0;2;0.0
20927;Anne;Willkommen Eiken;NOR;1757;0;2;0.0
21110;Wai Ching;Fung;HKG;1757;0;1;0.0
21388;Ozan;Bektas;TUR;1757;0;1;0.0
22788;Pinja;Hietanen;FIN;1757;0;1;0.0
22821;Denis;Vlassov;KAZ;1757;0;1;0.0
22834;Garibotti;Margherita;ITA;1757;0;1;0.0
23386;Ella;Johnson;AUS;1757;0;1;0.0
23529;Margot;Vandemeulebroek;BEL;1757;0;1;0.0
23978;Li Jing;Wang;TPE;1757;0;1;0.0
24193;Siiri;Siikarla;FIN;1757;0;1;0.0
24530;Svetlana;Raikova;RUS;1757;0;1;0.0
25414;Rahime;Sozbir;TUR;1757;0;1;0.0
25648;Lotta;Oinonen;FIN;1757;0;1;0.0
25662;Juliana;McMillan;NZL;1757;0;1;0.0
26552;Sabine;Wareyka;AUT;1757;0;1;0.0
27339;Moa;Pettersson;SWE;1757;0;2;0.0
27362;Gulsah Bircan;Akpinar;TUR;1757;0;1;0.0
27365;Ayten;Telatar;TUR;1757;0;1;0.0
27613;Anastasia;Malchenkova;RUS;1757;0;1;0.0
28386;Signe;Sirma;LAT;1757;0;2;0.0
29678;Xinyue;Chen;CHN;1757;0;1;0.0
29680;Jie Nan;Chen;CHN;1757;0;1;0.0
32961;Flavia;Silva;BRA;1757;0;1;0.0
32966;Joyce;Rodrigues de Souza Carvalho;BRA;1757;0;1;0.0
33167;Ekaterina;Nazarova;RUS;1757;0;1;0.0
33179;Sarah Kathrine Nissen;Pedersen;DEN;1757;0;1;0.0
33208;Marija;Vasilenok;BLR;1757;0;1;0.0
33490;Eerika;Rantala;FIN;1757;0;1;0.0
33569;Bibiana;Sartori Chagas;BRA;1757;0;1;0.0
34066;Dorottya;Hajnal;HUN;1757;0;1;0.0
34179;Anna;Berger;AUT;1757;0;1;0.0
34289;Dongxia;Zhao;CHN;1757;0;1;0.0
34529;Barbara;Vavrysova;CZE;1757;0;1;0.0
34591;Angie;Hurtado Rojas;COL;1757;0;2;0.0
34605;Denisse;Nandin;URU;1757;0;2;0.0
34652;Tamara del Valle;Calivar Balmaceda;ARG;1757;0;2;0.0
34723;Marta;Manrubia;NED;1757;0;1;0.0
34750;Laurie;Gerard;BEL;1757;0;1;0.0
35152;Ronja;Bjorklund;SWE;1757;0;3;0.0
36181;Malin Agervig;Kristiansson;DEN;1757;0;1;0.0
36459;Kezia;Jukes;GBR;1757;0;1;0.0
36960;Rannveig Winsnes;Nordhagen;NOR;1757;0;1;0.0
37106;Violeta;Ilieva;BUL;1757;0;1;0.0
37111;Tilda;Andersson;SWE;1757;0;1;0.0
